"","Season","TeamName","WScore","WTeamID","WFGA","WFGM","LScore","LTeamID","LFGA","LFGM","Duke.Scoreself","Duke.Scoreoppo","Duke.Perc","Oppo.Perc","Diff"
"242",2010,"Duke",60,1181,52,24,47,1155,48,18,60,47,0.461538461538462,0.375,0.0865384615384616
"243",2010,"Duke",70,1181,58,25,56,1199,54,23,70,56,0.431034482758621,0.425925925925926,0.00510855683269473
"244",2010,"Georgetown",89,1207,46,33,77,1181,62,23,77,89,0.370967741935484,0.717391304347826,-0.346423562412342
"245",2010,"Duke",86,1181,56,25,67,1210,49,24,86,67,0.446428571428571,0.489795918367347,-0.0433673469387755
"246",2010,"Duke",66,1181,48,23,63,1130,58,24,66,63,0.479166666666667,0.413793103448276,0.0653735632183908
"247",2010,"Duke",64,1181,69,22,54,1314,58,20,64,54,0.318840579710145,0.344827586206897,-0.0259870064967517
"248",2010,"Duke",77,1181,65,27,56,1268,61,23,77,56,0.415384615384615,0.377049180327869,0.0383354350567466
"249",2010,"Duke",81,1181,60,25,74,1274,45,25,81,74,0.416666666666667,0.555555555555556,-0.138888888888889
"250",2010,"Duke",67,1181,62,18,55,1439,58,19,67,55,0.290322580645161,0.327586206896552,-0.0372636262513904
"251",2010,"Duke",70,1181,63,22,52,1409,58,19,70,52,0.349206349206349,0.327586206896552,0.0216201423097975
"252",2010,"Duke",67,1181,50,24,49,1438,51,16,67,49,0.48,0.313725490196078,0.166274509803922
"253",2010,"Maryland",79,1268,56,28,72,1181,66,26,72,79,0.393939393939394,0.5,-0.106060606060606
"254",2010,"Duke",82,1181,57,26,50,1314,48,16,82,50,0.456140350877193,0.333333333333333,0.12280701754386
"255",2010,"Duke",57,1181,55,21,46,1438,53,17,57,46,0.381818181818182,0.320754716981132,0.0610634648370498
"256",2010,"Duke",77,1181,54,26,74,1274,55,25,77,74,0.481481481481481,0.454545454545455,0.0269360269360269
"257",2010,"Duke",65,1181,51,18,61,1210,50,22,65,61,0.352941176470588,0.44,-0.0870588235294117
"258",2011,"Duke",97,1181,65,36,60,1343,50,23,97,60,0.553846153846154,0.46,0.0938461538461539
"259",2011,"Duke",79,1181,58,25,45,1275,54,18,79,45,0.431034482758621,0.333333333333333,0.0977011494252873
"260",2011,"Duke",110,1181,72,34,58,1159,68,21,110,58,0.472222222222222,0.308823529411765,0.163398692810457
"261",2011,"Duke",82,1181,64,35,77,1266,70,31,82,77,0.546875,0.442857142857143,0.104017857142857
"262",2011,"Duke",82,1181,54,26,68,1243,58,27,82,68,0.481481481481481,0.46551724137931,0.0159642401021711
"263",2011,"Duke",98,1181,62,33,71,1332,71,24,98,71,0.532258064516129,0.338028169014085,0.194229895502045
"264",2011,"Duke",84,1181,53,25,79,1277,63,31,84,79,0.471698113207547,0.492063492063492,-0.0203653788559449
"265",2011,"Duke",82,1181,53,25,70,1139,58,26,82,70,0.471698113207547,0.448275862068966,0.0234222511385817
"266",2011,"Duke",83,1181,60,30,48,1133,61,20,83,48,0.5,0.327868852459016,0.172131147540984
"267",2011,"Duke",84,1181,58,31,47,1387,49,19,84,47,0.53448275862069,0.387755102040816,0.146727656579873
"268",2011,"Duke",98,1181,63,31,72,1189,58,25,98,72,0.492063492063492,0.431034482758621,0.0610290093048714
"269",2011,"Duke",108,1181,64,39,62,1422,58,23,108,62,0.609375,0.396551724137931,0.212823275862069
"270",2011,"Duke",74,1181,60,26,63,1274,65,24,74,63,0.433333333333333,0.369230769230769,0.0641025641025641
"271",2011,"Duke",85,1181,67,31,64,1412,59,23,85,64,0.462686567164179,0.389830508474576,0.0728560586896028
"272",2011,"Duke",71,1181,62,25,64,1268,66,26,71,64,0.403225806451613,0.393939393939394,0.00928641251221896
"273",2011,"Florida St",66,1199,54,24,61,1181,61,19,61,66,0.311475409836066,0.444444444444444,-0.132969034608379
"274",2011,"Duke",76,1181,58,27,60,1438,55,19,76,60,0.46551724137931,0.345454545454545,0.120062695924765
"275",2011,"Duke",92,1181,67,34,78,1301,68,25,92,78,0.507462686567164,0.367647058823529,0.139815627743635
"276",2011,"Duke",83,1181,61,26,59,1448,55,21,83,59,0.426229508196721,0.381818181818182,0.0444113263785395
"277",2011,"Duke",84,1181,60,30,68,1130,61,28,84,68,0.5,0.459016393442623,0.040983606557377
"278",2011,"St John's",93,1385,55,32,78,1181,62,26,78,93,0.419354838709677,0.581818181818182,-0.162463343108504
"279",2011,"Duke",80,1181,57,30,62,1268,50,20,80,62,0.526315789473684,0.4,0.126315789473684
"280",2011,"Duke",76,1181,62,26,52,1301,53,21,76,52,0.419354838709677,0.39622641509434,0.0231284236153378
"281",2011,"Duke",79,1181,68,28,73,1314,68,29,79,73,0.411764705882353,0.426470588235294,-0.0147058823529412
"282",2011,"Duke",81,1181,56,28,71,1274,64,29,81,71,0.5,0.453125,0.046875
"283",2011,"Duke",56,1181,46,23,41,1438,56,16,56,41,0.5,0.285714285714286,0.214285714285714
"284",2011,"Duke",79,1181,62,28,57,1210,60,20,79,57,0.451612903225806,0.333333333333333,0.118279569892473
"285",2011,"Duke",78,1181,58,27,61,1396,61,24,78,61,0.46551724137931,0.39344262295082,0.0720746184284907
"286",2011,"Virginia Tech",64,1439,64,25,60,1181,58,23,60,64,0.396551724137931,0.390625,0.00592672413793105
"287",2011,"Duke",70,1181,52,22,59,1155,69,21,70,59,0.423076923076923,0.304347826086957,0.118729096989967
"288",2011,"North Carolina",81,1314,63,33,67,1181,62,22,67,81,0.354838709677419,0.523809523809524,-0.168970814132104
"289",2011,"Duke",87,1181,63,31,71,1268,58,26,87,71,0.492063492063492,0.448275862068966,0.0437876299945265
"290",2011,"Duke",77,1181,53,25,63,1439,57,21,77,63,0.471698113207547,0.368421052631579,0.103277060575968
"291",2011,"Duke",75,1181,58,29,58,1314,62,21,75,58,0.5,0.338709677419355,0.161290322580645
"292",2012,"Duke",77,1181,56,24,76,1125,57,27,77,76,0.428571428571429,0.473684210526316,-0.0451127819548872
"293",2012,"Duke",96,1181,57,35,55,1342,53,17,96,55,0.614035087719298,0.320754716981132,0.293280370738166
"294",2012,"Duke",74,1181,39,17,69,1277,59,26,74,69,0.435897435897436,0.440677966101695,-0.004780530204259
"295",2012,"Duke",82,1181,54,29,69,1172,62,24,82,69,0.537037037037037,0.387096774193548,0.149940262843489
"296",2012,"Duke",77,1181,54,26,67,1397,58,24,77,67,0.481481481481481,0.413793103448276,0.0676883780332056
"297",2012,"Duke",82,1181,46,26,75,1276,63,31,82,75,0.565217391304348,0.492063492063492,0.0731538992408557
"298",2012,"Duke",68,1181,56,22,61,1242,49,21,68,61,0.392857142857143,0.428571428571429,-0.0357142857142857
"299",2012,"Ohio St",85,1326,59,35,63,1181,55,26,63,85,0.472727272727273,0.593220338983051,-0.120493066255778
"300",2012,"Duke",87,1181,55,31,64,1161,59,24,87,64,0.563636363636364,0.406779661016949,0.156856702619414
"301",2012,"Duke",86,1181,57,27,80,1449,65,31,86,80,0.473684210526316,0.476923076923077,-0.00323886639676119
"302",2012,"Duke",90,1181,54,29,63,1422,59,24,90,63,0.537037037037037,0.406779661016949,0.130257376020088
"303",2012,"Duke",110,1181,63,34,70,1444,71,28,110,70,0.53968253968254,0.394366197183099,0.145316342499441
"304",2012,"Duke",85,1181,66,32,55,1335,62,22,85,55,0.484848484848485,0.354838709677419,0.130009775171065
"305",2012,"Temple",78,1396,55,31,73,1181,59,28,73,78,0.474576271186441,0.563636363636364,-0.0890600924499229
"306",2012,"Duke",81,1181,50,23,74,1210,57,28,81,74,0.46,0.491228070175439,-0.0312280701754385
"307",2012,"Duke",61,1181,46,24,58,1438,61,24,61,58,0.521739130434783,0.39344262295082,0.128296507483963
"308",2012,"Duke",73,1181,57,25,66,1155,66,26,73,66,0.43859649122807,0.393939393939394,0.0446570972886762
"309",2012,"Duke",91,1181,59,32,73,1448,53,23,91,73,0.542372881355932,0.433962264150943,0.108410617204989
"310",2012,"Florida St",76,1199,50,27,73,1181,63,25,73,76,0.396825396825397,0.54,-0.143174603174603
"311",2012,"Duke",74,1181,55,27,61,1268,57,23,74,61,0.490909090909091,0.403508771929825,0.0874003189792664
"312",2012,"Duke",83,1181,53,22,76,1385,68,30,83,76,0.415094339622642,0.441176470588235,-0.0260821309655938
"313",2012,"Duke",75,1181,57,27,60,1439,52,23,75,60,0.473684210526316,0.442307692307692,0.0313765182186235
"314",2012,"Miami FL",78,1274,67,28,74,1181,68,26,74,78,0.382352941176471,0.417910447761194,-0.0355575065847235
"315",2012,"Duke",85,1181,62,27,84,1314,63,31,85,84,0.435483870967742,0.492063492063492,-0.0565796210957501
"316",2012,"Duke",73,1181,65,25,55,1268,51,19,73,55,0.384615384615385,0.372549019607843,0.0120663650075415
"317",2012,"Duke",78,1181,69,25,73,1301,59,26,78,73,0.36231884057971,0.440677966101695,-0.0783591255219848
"318",2012,"Duke",75,1181,57,25,50,1130,44,15,75,50,0.43859649122807,0.340909090909091,0.0976874003189793
"319",2012,"Duke",74,1181,52,22,66,1199,63,25,74,66,0.423076923076923,0.396825396825397,0.0262515262515263
"320",2012,"Duke",70,1181,52,20,65,1439,66,27,70,65,0.384615384615385,0.409090909090909,-0.0244755244755245
"321",2012,"Duke",79,1181,53,24,71,1448,60,26,79,71,0.452830188679245,0.433333333333333,0.0194968553459119
"322",2012,"North Carolina",88,1314,66,36,70,1181,63,26,70,88,0.412698412698413,0.545454545454545,-0.132756132756133
"323",2012,"Duke",60,1181,54,20,56,1439,53,16,60,56,0.37037037037037,0.30188679245283,0.0684835779175402
"324",2012,"Florida St",62,1199,57,24,59,1181,51,19,59,62,0.372549019607843,0.421052631578947,-0.0485036119711042
"325",2013,"Duke",74,1181,47,24,55,1209,51,19,74,55,0.51063829787234,0.372549019607843,0.138089278264497
"326",2013,"Duke",75,1181,57,26,68,1246,51,25,75,68,0.456140350877193,0.490196078431373,-0.0340557275541796
"327",2013,"Duke",88,1181,63,30,67,1195,57,23,88,67,0.476190476190476,0.403508771929825,0.0726817042606516
"328",2013,"Duke",89,1181,55,30,71,1278,60,24,89,71,0.545454545454545,0.4,0.145454545454545
"329",2013,"Duke",67,1181,48,20,58,1433,63,21,67,58,0.416666666666667,0.333333333333333,0.0833333333333334
"330",2013,"Duke",76,1181,55,24,71,1257,66,30,76,71,0.436363636363636,0.454545454545455,-0.0181818181818182
"331",2013,"Duke",73,1181,51,24,68,1326,68,23,73,68,0.470588235294118,0.338235294117647,0.132352941176471
"332",2013,"Duke",88,1181,67,35,50,1174,65,18,88,50,0.522388059701492,0.276923076923077,0.245464982778416
"333",2013,"Duke",90,1181,59,28,67,1396,73,29,90,67,0.474576271186441,0.397260273972603,0.077315997213838
"334",2013,"Duke",88,1181,60,34,47,1165,55,20,88,47,0.566666666666667,0.363636363636364,0.203030303030303
"335",2013,"Duke",76,1181,67,29,54,1189,52,20,76,54,0.432835820895522,0.384615384615385,0.0482204362801377
"336",2013,"Duke",90,1181,63,31,77,1365,61,28,90,77,0.492063492063492,0.459016393442623,0.0330470986208691
"337",2013,"Duke",67,1181,46,21,50,1172,56,17,67,50,0.456521739130435,0.303571428571429,0.152950310559006
"338",2013,"Duke",80,1181,63,29,62,1448,56,23,80,62,0.46031746031746,0.410714285714286,0.0496031746031746
"339",2013,"Duke",68,1181,56,27,40,1155,53,15,68,40,0.482142857142857,0.283018867924528,0.199123989218329
"340",2013,"NC State",84,1301,59,30,76,1181,67,30,76,84,0.447761194029851,0.508474576271186,-0.0607133822413357
"341",2013,"Duke",73,1181,65,26,57,1210,58,22,73,57,0.4,0.379310344827586,0.0206896551724138
"342",2013,"Miami FL",90,1274,58,33,63,1181,74,22,63,90,0.297297297297297,0.568965517241379,-0.271668219944082
"343",2013,"Duke",84,1181,63,33,64,1268,60,25,84,64,0.523809523809524,0.416666666666667,0.107142857142857
"344",2013,"Duke",75,1181,54,28,70,1448,52,25,75,70,0.518518518518518,0.480769230769231,0.0377492877492877
"345",2013,"Duke",79,1181,51,31,60,1199,55,23,79,60,0.607843137254902,0.418181818181818,0.189661319073084
"346",2013,"Duke",98,1181,52,28,85,1301,66,35,98,85,0.538461538461538,0.53030303030303,0.00815850815850816
"347",2013,"Duke",62,1181,52,21,61,1130,47,21,62,61,0.403846153846154,0.446808510638298,-0.042962356792144
"348",2013,"Duke",73,1181,56,25,68,1314,66,25,73,68,0.446428571428571,0.378787878787879,0.0676406926406927
"349",2013,"Maryland",83,1268,45,27,81,1181,63,30,81,83,0.476190476190476,0.6,-0.123809523809524
"350",2013,"Duke",88,1181,56,30,56,1439,51,22,88,56,0.535714285714286,0.431372549019608,0.104341736694678
"351",2013,"Duke",89,1181,52,28,68,1130,49,24,89,68,0.538461538461538,0.489795918367347,0.0486656200941915
"352",2013,"Virginia",73,1438,52,24,68,1181,53,21,68,73,0.39622641509434,0.461538461538462,-0.0653120464441219
"353",2013,"Duke",79,1181,50,26,76,1274,64,28,79,76,0.52,0.4375,0.0825
"354",2013,"Duke",85,1181,58,30,57,1439,57,22,85,57,0.517241379310345,0.385964912280702,0.131276467029643
"355",2013,"Duke",69,1181,49,27,53,1314,62,21,69,53,0.551020408163265,0.338709677419355,0.21231073074391
"356",2013,"Maryland",83,1268,51,26,74,1181,65,27,74,83,0.415384615384615,0.509803921568627,-0.094419306184012
"357",2014,"Duke",111,1181,54,38,77,1172,62,26,111,77,0.703703703703704,0.419354838709677,0.284348864994026
"358",2014,"Kansas",94,1242,57,32,83,1181,58,30,83,94,0.517241379310345,0.56140350877193,-0.0441621294615849
"359",2014,"Duke",97,1181,62,34,64,1194,62,23,97,64,0.548387096774194,0.370967741935484,0.17741935483871
"360",2014,"Duke",91,1181,54,31,55,1421,57,19,91,55,0.574074074074074,0.333333333333333,0.240740740740741
"361",2014,"Duke",83,1181,57,27,74,1187,62,25,83,74,0.473684210526316,0.403225806451613,0.0704584040747029
"362",2014,"Duke",91,1181,57,28,90,1436,54,35,91,90,0.491228070175439,0.648148148148148,-0.15692007797271
"363",2014,"Duke",74,1181,51,22,64,1104,57,23,74,64,0.431372549019608,0.403508771929825,0.0278637770897833
"364",2014,"Arizona",72,1112,47,23,66,1181,58,25,66,72,0.431034482758621,0.48936170212766,-0.0583272193690389
"365",2014,"Duke",79,1181,56,28,69,1276,56,25,79,69,0.5,0.446428571428571,0.0535714285714285
"366",2014,"Duke",85,1181,56,28,66,1205,50,27,85,66,0.5,0.54,-0.04
"367",2014,"Duke",80,1181,64,31,63,1417,60,24,80,63,0.484375,0.4,0.084375
"368",2014,"Duke",82,1181,60,24,59,1185,56,21,82,59,0.4,0.375,0.025
"369",2014,"Duke",86,1181,66,32,48,1189,54,19,86,48,0.484848484848485,0.351851851851852,0.132996632996633
"370",2014,"Notre Dame",79,1323,57,30,77,1181,58,24,77,79,0.413793103448276,0.526315789473684,-0.112522686025408
"371",2014,"Duke",79,1181,51,24,57,1210,53,26,79,57,0.470588235294118,0.490566037735849,-0.0199778024417314
"372",2014,"Clemson",72,1155,53,25,59,1181,59,20,59,72,0.338983050847458,0.471698113207547,-0.13271506236009
"373",2014,"Duke",69,1181,49,22,65,1438,55,21,69,65,0.448979591836735,0.381818181818182,0.0671614100185529
"374",2014,"Duke",95,1181,66,33,60,1301,52,25,95,60,0.5,0.480769230769231,0.0192307692307692
"375",2014,"Duke",67,1181,56,24,46,1274,48,17,67,46,0.428571428571429,0.354166666666667,0.0744047619047619
"376",2014,"Duke",78,1181,59,18,56,1199,44,22,78,56,0.305084745762712,0.5,-0.194915254237288
"377",2014,"Duke",80,1181,58,28,65,1338,51,21,80,65,0.482758620689655,0.411764705882353,0.0709939148073023
"378",2014,"Syracuse",91,1393,54,31,89,1181,72,31,89,91,0.430555555555556,0.574074074074074,-0.143518518518518
"379",2014,"Duke",83,1181,53,27,63,1448,39,19,83,63,0.509433962264151,0.487179487179487,0.0222544750846638
"380",2014,"Duke",89,1181,57,32,68,1130,50,23,89,68,0.56140350877193,0.46,0.10140350877193
"381",2014,"Duke",69,1181,54,18,67,1268,62,26,69,67,0.333333333333333,0.419354838709677,-0.0860215053763441
"382",2014,"Duke",68,1181,53,24,51,1210,46,18,68,51,0.452830188679245,0.391304347826087,0.0615258408531583
"383",2014,"North Carolina",74,1314,55,26,66,1181,63,27,66,74,0.428571428571429,0.472727272727273,-0.0441558441558442
"384",2014,"Duke",66,1181,48,23,60,1393,62,24,66,60,0.479166666666667,0.387096774193548,0.0920698924731183
"385",2014,"Duke",66,1181,62,24,48,1439,47,20,66,48,0.387096774193548,0.425531914893617,-0.0384351407000686
"386",2014,"Wake Forest",82,1448,56,26,72,1181,63,27,72,82,0.428571428571429,0.464285714285714,-0.0357142857142858
"387",2014,"Duke",93,1181,57,29,81,1314,52,31,93,81,0.508771929824561,0.596153846153846,-0.0873819163292847
"388",2014,"Duke",63,1181,55,22,62,1155,43,22,63,62,0.4,0.511627906976744,-0.111627906976744
"389",2014,"Duke",75,1181,49,28,67,1301,55,27,75,67,0.571428571428571,0.490909090909091,0.0805194805194805
"390",2014,"Virginia",72,1438,47,21,63,1181,63,24,63,72,0.380952380952381,0.446808510638298,-0.0658561296859169
"391",2015,"Duke",113,1181,69,42,44,1342,52,18,113,44,0.608695652173913,0.346153846153846,0.262541806020067
"392",2015,"Duke",109,1181,62,40,59,1193,53,22,109,59,0.645161290322581,0.415094339622642,0.230066950699939
"393",2015,"Duke",81,1181,50,27,71,1277,60,30,81,71,0.54,0.5,0.04
"394",2015,"Duke",74,1181,64,25,54,1396,59,22,74,54,0.390625,0.372881355932203,0.0177436440677966
"395",2015,"Duke",70,1181,56,22,59,1390,61,22,70,59,0.392857142857143,0.360655737704918,0.0322014051522248
"396",2015,"Duke",93,1181,66,38,54,1202,56,19,93,54,0.575757575757576,0.339285714285714,0.236471861471861
"397",2015,"Duke",93,1181,60,31,73,1119,57,26,93,73,0.516666666666667,0.456140350877193,0.0605263157894738
"398",2015,"Duke",80,1181,46,30,70,1458,54,22,80,70,0.652173913043478,0.407407407407407,0.244766505636071
"399",2015,"Duke",75,1181,56,29,62,1189,59,25,75,62,0.517857142857143,0.423728813559322,0.0941283292978209
"400",2015,"Duke",66,1181,48,18,56,1163,54,23,66,56,0.375,0.425925925925926,-0.0509259259259259
"401",2015,"Duke",86,1181,52,29,69,1405,61,29,86,69,0.557692307692308,0.475409836065574,0.082282471626734
"402",2015,"Duke",84,1181,52,29,55,1459,55,21,84,55,0.557692307692308,0.381818181818182,0.175874125874126
"403",2015,"Duke",85,1181,57,27,62,1130,65,26,85,62,0.473684210526316,0.4,0.0736842105263157
"404",2015,"Duke",73,1181,59,26,65,1448,61,28,73,65,0.440677966101695,0.459016393442623,-0.0183384273409281
"405",2015,"NC State",87,1301,60,33,75,1181,65,24,75,87,0.369230769230769,0.55,-0.180769230769231
"406",2015,"Miami FL",90,1274,56,29,74,1181,66,29,74,90,0.439393939393939,0.517857142857143,-0.0784632034632035
"407",2015,"Duke",63,1181,43,21,52,1257,61,18,63,52,0.488372093023256,0.295081967213115,0.193290125810141
"408",2015,"Duke",79,1181,52,24,65,1338,60,27,79,65,0.461538461538462,0.45,0.0115384615384616
"409",2015,"Duke",77,1181,54,26,68,1385,61,27,77,68,0.481481481481481,0.442622950819672,0.0388585306618093
"410",2015,"Notre Dame",77,1323,56,29,73,1181,61,28,73,77,0.459016393442623,0.517857142857143,-0.0588407494145199
"411",2015,"Duke",69,1181,55,28,63,1438,63,26,69,63,0.509090909090909,0.412698412698413,0.0963924963924964
"412",2015,"Duke",72,1181,57,26,66,1210,56,26,72,66,0.456140350877193,0.464285714285714,-0.00814536340852134
"413",2015,"Duke",90,1181,51,31,60,1323,58,23,90,60,0.607843137254902,0.396551724137931,0.211291413116971
"414",2015,"Duke",73,1181,51,23,70,1199,53,24,73,70,0.450980392156863,0.452830188679245,-0.00184979652238254
"415",2015,"Duke",80,1181,57,27,72,1393,67,29,80,72,0.473684210526316,0.432835820895522,0.0408483896307934
"416",2015,"Duke",92,1181,65,33,90,1314,83,38,92,90,0.507692307692308,0.457831325301205,0.0498609823911029
"417",2015,"Duke",78,1181,58,30,56,1155,53,22,78,56,0.517241379310345,0.415094339622642,0.102147039687703
"418",2015,"Duke",91,1181,59,35,86,1439,58,31,91,86,0.593220338983051,0.53448275862069,0.0587375803623612
"419",2015,"Duke",73,1181,58,28,54,1393,62,19,73,54,0.482758620689655,0.306451612903226,0.176307007786429
"420",2015,"Duke",94,1181,59,34,51,1448,53,22,94,51,0.576271186440678,0.415094339622642,0.161176846818036
"421",2015,"Duke",84,1181,59,27,77,1314,58,28,84,77,0.457627118644068,0.482758620689655,-0.0251315020455874
"422",2015,"Duke",77,1181,53,30,53,1301,56,20,77,53,0.566037735849057,0.357142857142857,0.208894878706199
"423",2015,"Notre Dame",74,1323,50,25,64,1181,60,27,64,74,0.45,0.5,-0.05
"424",2016,"Duke",92,1181,66,30,74,1373,64,27,92,74,0.454545454545455,0.421875,0.0326704545454545
"425",2016,"Duke",113,1181,73,39,75,1136,58,28,113,75,0.534246575342466,0.482758620689655,0.0514879546528106
"426",2016,"Kentucky",74,1246,67,30,63,1181,54,22,63,74,0.407407407407407,0.447761194029851,-0.0403537866224434
"427",2016,"Duke",79,1181,53,26,71,1433,63,29,79,71,0.490566037735849,0.46031746031746,0.0302485774183888
"428",2016,"Duke",86,1181,52,25,84,1207,51,28,86,84,0.480769230769231,0.549019607843137,-0.0682503770739065
"429",2016,"Duke",80,1181,58,28,61,1463,63,25,80,61,0.482758620689655,0.396825396825397,0.0859332238642584
"430",2016,"Duke",85,1181,54,30,52,1429,57,19,85,52,0.555555555555556,0.333333333333333,0.222222222222222
"431",2016,"Duke",94,1181,70,37,74,1231,53,27,94,74,0.528571428571429,0.509433962264151,0.0191374663072776
"432",2016,"Duke",82,1181,59,24,59,1138,66,22,82,59,0.406779661016949,0.333333333333333,0.0734463276836159
"433",2016,"Duke",99,1181,66,35,65,1204,72,28,99,65,0.53030303030303,0.388888888888889,0.141414141414141
"434",2016,"Utah",77,1428,62,28,75,1181,77,23,75,77,0.298701298701299,0.451612903225806,-0.152911604524508
"435",2016,"Duke",105,1181,76,39,66,1189,66,25,105,66,0.513157894736842,0.378787878787879,0.134370015948963
"436",2016,"Duke",103,1181,64,32,81,1253,66,31,103,81,0.5,0.46969696969697,0.0303030303030303
"437",2016,"Duke",81,1181,49,27,64,1130,56,24,81,64,0.551020408163265,0.428571428571429,0.122448979591837
"438",2016,"Duke",91,1181,58,30,75,1448,65,29,91,75,0.517241379310345,0.446153846153846,0.0710875331564987
"439",2016,"Duke",82,1181,57,27,58,1439,56,21,82,58,0.473684210526316,0.375,0.0986842105263158
"440",2016,"Clemson",68,1155,55,25,63,1181,51,25,63,68,0.490196078431373,0.454545454545455,0.035650623885918
"441",2016,"Notre Dame",95,1323,72,36,91,1181,56,29,91,95,0.517857142857143,0.5,0.0178571428571429
"442",2016,"Syracuse",64,1393,71,25,62,1181,62,23,62,64,0.370967741935484,0.352112676056338,0.0188550658791459
"443",2016,"Duke",88,1181,59,32,78,1301,60,31,88,78,0.542372881355932,0.516666666666667,0.0257062146892655
"444",2016,"Miami FL",80,1274,59,30,69,1181,60,25,69,80,0.416666666666667,0.508474576271186,-0.0918079096045197
"445",2016,"Duke",80,1181,58,28,71,1210,73,31,80,71,0.482758620689655,0.424657534246575,0.0581010864430799
"446",2016,"Duke",88,1181,51,25,80,1301,64,29,88,80,0.490196078431373,0.453125,0.0370710784313725
"447",2016,"Duke",72,1181,47,21,65,1257,59,25,72,65,0.446808510638298,0.423728813559322,0.0230796970789758
"448",2016,"Duke",63,1181,51,23,62,1438,54,26,63,62,0.450980392156863,0.481481481481481,-0.0305010893246187
"449",2016,"Duke",74,1181,65,27,73,1314,70,30,74,73,0.415384615384615,0.428571428571429,-0.0131868131868131
"450",2016,"Louisville",71,1257,56,28,64,1181,47,21,64,71,0.446808510638298,0.5,-0.0531914893617021
"451",2016,"Duke",80,1181,65,28,65,1199,54,27,80,65,0.430769230769231,0.5,-0.0692307692307692
"452",2016,"Pittsburgh",76,1338,56,28,62,1181,48,18,62,76,0.375,0.5,-0.125
"453",2016,"Duke",79,1181,63,23,71,1448,60,27,79,71,0.365079365079365,0.45,-0.084920634920635
"454",2016,"North Carolina",76,1314,73,26,72,1181,67,25,72,76,0.373134328358209,0.356164383561644,0.0169699447965652
"455",2016,"Duke",92,1181,63,33,89,1301,65,36,92,89,0.523809523809524,0.553846153846154,-0.03003663003663
"456",2016,"Notre Dame",84,1323,60,30,79,1181,73,25,79,84,0.342465753424658,0.5,-0.157534246575342
"457",2017,"Duke",94,1181,68,30,49,1265,65,15,94,49,0.441176470588235,0.230769230769231,0.210407239819004
"458",2017,"Duke",96,1181,60,32,61,1213,62,26,96,61,0.533333333333333,0.419354838709677,0.113978494623656
"459",2017,"Kansas",77,1242,65,33,75,1181,47,23,75,77,0.48936170212766,0.507692307692308,-0.0183306055646481
"460",2017,"Duke",78,1181,57,27,68,1336,64,28,78,68,0.473684210526316,0.4375,0.0361842105263158
"461",2017,"Duke",75,1181,60,27,65,1348,59,25,75,65,0.45,0.423728813559322,0.026271186440678
"462",2017,"Duke",88,1181,60,30,67,1456,53,23,88,67,0.5,0.433962264150943,0.0660377358490566
"463",2017,"Duke",93,1181,66,32,58,1111,54,18,93,58,0.484848484848485,0.333333333333333,0.151515151515152
"464",2017,"Duke",78,1181,66,30,69,1277,55,27,78,69,0.454545454545455,0.490909090909091,-0.0363636363636364
"465",2017,"Duke",94,1181,55,33,55,1263,69,21,94,55,0.6,0.304347826086957,0.295652173913043
"466",2017,"Duke",84,1181,61,32,74,1196,61,26,84,74,0.524590163934426,0.426229508196721,0.098360655737705
"467",2017,"Duke",94,1181,63,37,45,1424,54,16,94,45,0.587301587301587,0.296296296296296,0.291005291005291
"468",2017,"Duke",65,1181,51,19,55,1398,51,22,65,55,0.372549019607843,0.431372549019608,-0.0588235294117647
"469",2017,"Duke",72,1181,63,23,61,1189,60,24,72,61,0.365079365079365,0.4,-0.034920634920635
"470",2017,"Virginia Tech",89,1439,58,32,75,1181,67,28,75,89,0.417910447761194,0.551724137931034,-0.13381369016984
"471",2017,"Duke",110,1181,70,39,57,1210,63,22,110,57,0.557142857142857,0.349206349206349,0.207936507936508
"472",2017,"Duke",93,1181,56,31,82,1130,62,32,93,82,0.553571428571429,0.516129032258065,0.0374423963133641
"473",2017,"Florida St",88,1199,66,35,72,1181,56,23,72,88,0.410714285714286,0.53030303030303,-0.119588744588745
"474",2017,"Louisville",78,1257,59,28,69,1181,47,22,69,78,0.468085106382979,0.474576271186441,-0.00649116480346196
"475",2017,"Duke",70,1181,52,24,58,1274,55,22,70,58,0.461538461538462,0.4,0.0615384615384615
"476",2017,"NC State",84,1301,57,29,82,1181,64,30,82,84,0.46875,0.508771929824561,-0.0400219298245614
"477",2017,"Duke",85,1181,58,28,83,1448,55,26,85,83,0.482758620689655,0.472727272727273,0.0100313479623825
"478",2017,"Duke",84,1181,54,28,74,1323,56,24,84,74,0.518518518518518,0.428571428571429,0.0899470899470899
"479",2017,"Duke",72,1181,55,25,64,1338,51,26,72,64,0.454545454545455,0.509803921568627,-0.0552584670231729
"480",2017,"Duke",86,1181,57,30,78,1314,61,32,86,78,0.526315789473684,0.524590163934426,0.00172562553925792
"481",2017,"Duke",64,1181,50,21,62,1155,58,22,64,62,0.42,0.379310344827586,0.0406896551724138
"482",2017,"Duke",65,1181,42,19,55,1438,57,21,65,55,0.452380952380952,0.368421052631579,0.0839598997493735
"483",2017,"Duke",99,1181,61,36,94,1448,69,35,99,94,0.590163934426229,0.507246376811594,0.0829175576146353
"484",2017,"Syracuse",78,1393,47,25,75,1181,64,25,75,78,0.390625,0.531914893617021,-0.141289893617021
